loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
13675.0,0.11710000000000001,452.32,MORTGAGE,120000.0,Source Verified,n,14.63,0.0,2.0,12.0,0.0,5370.0,32.0,w,7471.08,7471.08,8132.86,8132.86,6203.92,1928.94,0.0,0.0,0.0,452.32,0.0,1.0,Individual,0.0,0.0,347471.0,2.0,3.0,3.0,6.0,6.0,66601.0,93.0,1.0,2.0,1329.0,65.0,38300.0,8.0,6.0,4.0,9.0,28956.0,19880.0,8.8,0.0,0.0,140.0,192.0,12.0,3.0,2.0,12.0,1.0,1.0,2.0,5.0,3.0,6.0,17.0,8.0,13.0,5.0,12.0,0.0,0.0,0.0,5.0,93.5,0.0,0.0,0.0,385748.0,71971.0,21800.0,71948.0,N,N,high_risk
14000.0,0.11019999999999999,458.48,MORTGAGE,80552.41,Not Verified,n,25.04,1.0,0.0,15.0,0.0,11598.0,25.0,w,7257.56,7257.56,8702.55,8702.55,6742.44,1960.11,0.0,0.0,0.0,458.48,0.0,1.0,Individual,0.0,55.0,188966.0,1.0,4.0,0.0,1.0,24.0,17854.0,37.0,1.0,2.0,2333.0,43.0,19000.0,0.0,3.0,3.0,4.0,12598.0,5240.0,54.0,0.0,0.0,96.0,81.0,11.0,6.0,1.0,11.0,8.0,1.0,6.0,9.0,7.0,8.0,11.0,10.0,12.0,9.0,15.0,0.0,0.0,1.0,2.0,96.0,28.6,0.0,0.0,228298.0,29452.0,11400.0,48898.0,N,N,high_risk
15000.0,0.2305,423.29,OWN,48000.0,Source Verified,n,26.53,2.0,2.0,25.0,0.0,14163.0,47.0,w,12126.01,12126.01,7600.01,7600.01,2873.99,4726.02,0.0,0.0,0.0,423.29,0.0,1.0,Individual,0.0,0.0,71604.0,3.0,7.0,1.0,2.0,5.0,57441.0,84.0,5.0,7.0,2954.0,68.0,36400.0,2.0,4.0,2.0,9.0,2864.0,8800.0,54.4,0.0,0.0,177.0,99.0,3.0,3.0,0.0,3.0,3.0,1.0,6.0,12.0,7.0,11.0,19.0,18.0,28.0,12.0,25.0,0.0,0.0,0.0,6.0,89.4,42.9,0.0,0.0,104682.0,71604.0,19300.0,68282.0,N,N,high_risk
20800.0,0.20550000000000002,557.46,RENT,79999.0,Verified,n,7.19,2.0,1.0,4.0,1.0,6.0,16.0,w,16884.85,16884.85,9553.07,9553.07,3915.15,5637.92,0.0,0.0,0.0,557.46,0.0,1.0,Individual,0.0,0.0,11978.0,1.0,3.0,3.0,4.0,1.0,11972.0,96.0,0.0,1.0,6.0,92.0,500.0,2.0,4.0,2.0,5.0,2995.0,494.0,1.2,0.0,0.0,99.0,82.0,14.0,1.0,0.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0,83.3,0.0,1.0,0.0,12963.0,11978.0,500.0,12463.0,Y,N,high_risk
7000.0,0.1524,243.49,RENT,34000.0,Source Verified,n,29.85,0.0,0.0,14.0,1.0,9279.0,31.0,w,0.0,0.0,2428.97,2428.97,1680.46,748.51,0.0,0.0,0.0,243.49,0.0,1.0,Individual,0.0,0.0,20612.0,1.0,1.0,1.0,5.0,7.0,11333.0,87.0,2.0,3.0,2689.0,63.0,19700.0,2.0,3.0,2.0,8.0,1472.0,4820.0,59.2,0.0,0.0,129.0,154.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,9.0,6.0,7.0,15.0,13.0,16.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,50.0,1.0,0.0,32700.0,20612.0,11800.0,13000.0,N,N,high_risk
9600.0,0.1862,350.06,RENT,24000.0,Source Verified,n,27.05,2.0,1.0,18.0,0.0,13353.0,31.0,w,0.0,0.0,3749.67,3749.67,2021.78,1727.89,0.0,0.0,0.0,350.06,0.0,1.0,Individual,0.0,0.0,25784.0,2.0,7.0,1.0,1.0,2.0,12431.0,61.0,3.0,3.0,6100.0,33.0,56900.0,1.0,0.0,2.0,4.0,1432.0,34364.0,28.0,0.0,0.0,165.0,231.0,6.0,2.0,0.0,8.0,2.0,0.0,4.0,5.0,5.0,12.0,8.0,11.0,23.0,5.0,18.0,0.0,0.0,0.0,4.0,87.1,40.0,0.0,0.0,77276.0,25784.0,47700.0,20376.0,N,N,high_risk
8000.0,0.11710000000000001,264.61,RENT,60000.0,Not Verified,n,9.54,0.0,1.0,5.0,0.0,8518.0,14.0,w,4809.86,4809.86,4228.56,4228.56,3190.14,1038.42,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,22573.0,2.0,2.0,1.0,5.0,4.0,14055.0,97.0,2.0,2.0,7822.0,71.0,17300.0,1.0,9.0,1.0,7.0,4515.0,8782.0,49.2,0.0,0.0,68.0,36.0,4.0,4.0,0.0,4.0,1.0,0.0,2.0,2.0,3.0,4.0,10.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,31773.0,22573.0,17300.0,14473.0,N,N,high_risk
4400.0,0.17739999999999997,158.5,MORTGAGE,50000.0,Verified,n,24.87,0.0,1.0,9.0,0.0,8370.0,25.0,w,0.0,0.0,1075.52,1075.52,78.28,362.16,0.0,635.08,114.3144,0.0,0.0,1.0,Individual,0.0,0.0,180787.0,2.0,2.0,1.0,2.0,5.0,24213.0,71.0,2.0,3.0,2658.0,72.0,11000.0,2.0,1.0,5.0,6.0,20087.0,1203.0,84.6,0.0,0.0,172.0,174.0,3.0,3.0,3.0,9.0,0.0,0.0,3.0,5.0,4.0,10.0,8.0,6.0,14.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,195190.0,32583.0,7800.0,34190.0,N,N,high_risk
30000.0,0.1524,1043.49,MORTGAGE,112000.0,Not Verified,n,20.7,0.0,0.0,13.0,0.0,38074.0,28.0,w,16190.05,16190.05,19800.91,19800.91,13809.95,5990.96,0.0,0.0,0.0,1043.49,0.0,1.0,Individual,0.0,0.0,59764.0,0.0,2.0,1.0,1.0,10.0,21690.0,55.0,0.0,4.0,14925.0,56.0,68500.0,0.0,0.0,1.0,5.0,4980.0,9007.0,79.8,0.0,0.0,146.0,372.0,13.0,10.0,0.0,13.0,2.0,0.0,5.0,8.0,5.0,12.0,6.0,11.0,22.0,8.0,13.0,0.0,0.0,0.0,1.0,96.4,60.0,0.0,0.0,107677.0,59764.0,44600.0,39177.0,N,N,high_risk
10800.0,0.1612,263.33,MORTGAGE,60000.0,Not Verified,n,21.4,0.0,1.0,8.0,0.0,8861.0,13.0,w,0.0,0.0,2768.62,2768.62,546.14,760.84,0.0,1461.64,263.0952,263.33,0.0,1.0,Individual,0.0,395.0,200171.0,1.0,3.0,1.0,3.0,7.0,22708.0,71.0,1.0,1.0,4457.0,75.0,10000.0,1.0,2.0,2.0,4.0,25021.0,1139.0,88.6,0.0,0.0,64.0,68.0,3.0,3.0,1.0,3.0,5.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,218762.0,31569.0,10000.0,32096.0,N,N,high_risk
30000.0,0.08810000000000001,951.35,RENT,500000.0,Verified,n,6.82,0.0,0.0,13.0,0.0,68820.0,21.0,w,16147.91,16147.91,17109.62,17109.62,13852.09,3257.53,0.0,0.0,0.0,951.35,0.0,1.0,Individual,0.0,0.0,97465.0,0.0,2.0,0.0,2.0,16.0,28645.0,44.0,0.0,1.0,16037.0,60.0,111500.0,1.0,0.0,0.0,3.0,7497.0,30555.0,67.4,0.0,0.0,62.0,238.0,23.0,16.0,0.0,23.0,21.0,0.0,7.0,10.0,7.0,7.0,8.0,11.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,100.0,57.1,0.0,0.0,176143.0,97465.0,67100.0,64643.0,N,N,high_risk
15950.0,0.2565,639.67,RENT,60000.0,Verified,n,9.26,0.0,0.0,7.0,0.0,4693.0,11.0,w,13761.63,13761.63,8322.42,8322.42,2188.37,6134.05,0.0,0.0,0.0,639.67,0.0,1.0,Joint App,0.0,0.0,7258.0,0.0,1.0,1.0,1.0,8.0,2565.0,78.0,0.0,2.0,1881.0,77.0,6200.0,1.0,0.0,1.0,3.0,1037.0,1072.0,80.5,0.0,0.0,104.0,211.0,18.0,8.0,0.0,18.0,8.0,3.0,4.0,6.0,4.0,4.0,3.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,1.0,87.5,50.0,0.0,0.0,9475.0,7258.0,5500.0,3275.0,N,N,high_risk
15950.0,0.08810000000000001,505.8,RENT,72519.0,Source Verified,n,19.0,0.0,0.0,13.0,1.0,5989.0,42.0,w,9201.43,9201.43,8590.79,8590.79,6748.57,1842.22,0.0,0.0,0.0,505.8,0.0,1.0,Individual,0.0,0.0,38927.0,0.0,2.0,1.0,1.0,9.0,32938.0,82.0,1.0,2.0,1999.0,60.0,24900.0,0.0,0.0,1.0,3.0,3244.0,13827.0,28.7,0.0,0.0,180.0,426.0,7.0,7.0,3.0,18.0,7.0,0.0,7.0,10.0,7.0,22.0,9.0,11.0,29.0,10.0,12.0,0.0,0.0,0.0,2.0,100.0,14.3,1.0,0.0,64917.0,38927.0,19400.0,40017.0,N,N,high_risk
15200.0,0.11710000000000001,502.76,RENT,64000.0,Source Verified,n,13.94,0.0,2.0,17.0,0.0,18199.0,31.0,w,0.0,0.0,5520.47,5520.47,3805.12,1715.35,0.0,0.0,0.0,502.76,0.0,1.0,Individual,0.0,0.0,52306.0,2.0,2.0,2.0,4.0,6.0,34107.0,88.0,1.0,2.0,8179.0,48.0,45800.0,3.0,1.0,3.0,6.0,3487.0,26473.0,39.8,0.0,0.0,173.0,227.0,3.0,3.0,0.0,3.0,3.0,1.0,8.0,10.0,12.0,12.0,13.0,14.0,16.0,11.0,17.0,0.0,0.0,0.0,3.0,96.8,18.2,0.0,0.0,94567.0,52306.0,44000.0,48767.0,N,N,high_risk
6425.0,0.2565,257.68,MORTGAGE,142000.0,Not Verified,n,33.65,0.0,0.0,18.0,0.0,47407.0,32.0,w,0.0,0.0,3698.36,3698.36,2040.17,1658.19,0.0,0.0,0.0,50.0,0.0,1.0,Individual,0.0,0.0,124789.0,1.0,5.0,1.0,1.0,12.0,77382.0,63.0,2.0,3.0,9397.0,72.0,51900.0,1.0,2.0,3.0,4.0,6933.0,3651.0,92.2,0.0,0.0,153.0,93.0,3.0,3.0,1.0,7.0,12.0,0.0,11.0,13.0,11.0,13.0,14.0,13.0,17.0,13.0,18.0,0.0,0.0,0.0,3.0,100.0,81.8,0.0,0.0,174598.0,124789.0,47100.0,122698.0,N,N,high_risk
10600.0,0.08810000000000001,336.15,MORTGAGE,193000.0,Not Verified,n,34.17,0.0,0.0,16.0,0.0,26284.0,31.0,w,0.0,0.0,11194.96,11194.96,4968.06,579.8,0.0,5647.1,1016.478,336.15,0.0,1.0,Individual,0.0,0.0,712163.0,0.0,5.0,0.0,5.0,19.0,75427.0,40.0,0.0,3.0,9653.0,53.0,31700.0,1.0,2.0,0.0,8.0,50869.0,5416.0,82.9,0.0,0.0,163.0,454.0,20.0,19.0,2.0,20.0,20.0,0.0,6.0,6.0,10.0,14.0,13.0,10.0,16.0,6.0,16.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,1150669.0,101711.0,31700.0,143969.0,N,N,high_risk
13550.0,0.1862,494.09,RENT,45000.0,Not Verified,n,49.17,0.0,1.0,24.0,0.0,18915.0,43.0,w,8325.01,8325.01,7891.42,7891.42,5224.99,2666.43,0.0,0.0,0.0,494.09,0.0,1.0,Joint App,0.0,177.0,43776.0,2.0,2.0,1.0,2.0,11.0,24861.0,62.0,4.0,5.0,3943.0,36.0,81700.0,1.0,0.0,3.0,7.0,1824.0,39702.0,27.9,0.0,0.0,112.0,96.0,4.0,4.0,0.0,9.0,4.0,0.0,7.0,12.0,13.0,17.0,4.0,22.0,39.0,12.0,24.0,0.0,0.0,0.0,5.0,100.0,15.4,0.0,0.0,121956.0,43776.0,55100.0,40256.0,N,N,high_risk
23000.0,0.16949999999999998,571.0,RENT,138000.0,Not Verified,n,20.2,0.0,0.0,10.0,0.0,44159.0,22.0,w,0.0,0.0,3750.18,3750.18,246.12,303.22,0.0,3200.84,576.1512,0.0,0.0,1.0,Individual,0.0,0.0,73372.0,0.0,3.0,1.0,4.0,7.0,29213.0,89.0,0.0,0.0,34485.0,68.0,59100.0,2.0,0.0,1.0,4.0,7337.0,3255.0,5.5,0.0,0.0,113.0,219.0,45.0,7.0,0.0,45.0,7.0,0.0,2.0,6.0,3.0,6.0,10.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,92008.0,73372.0,37900.0,32908.0,N,N,high_risk
5000.0,0.2305,193.68,MORTGAGE,60000.0,Source Verified,n,21.76,0.0,4.0,19.0,0.0,6381.0,31.0,w,3899.91,3899.91,2898.8,2898.8,1100.09,1798.71,0.0,0.0,0.0,193.68,0.0,1.0,Individual,0.0,0.0,12935.0,2.0,2.0,0.0,3.0,15.0,6554.0,39.0,13.0,17.0,1457.0,40.0,16100.0,1.0,0.0,13.0,20.0,681.0,2599.0,57.4,0.0,0.0,105.0,43.0,3.0,3.0,0.0,7.0,0.0,1.0,7.0,16.0,7.0,9.0,11.0,17.0,20.0,16.0,19.0,0.0,0.0,0.0,13.0,96.7,14.3,0.0,0.0,32771.0,12935.0,6100.0,16671.0,N,N,high_risk
19000.0,0.20550000000000002,711.45,RENT,60000.0,Source Verified,n,27.64,0.0,2.0,17.0,0.0,6652.0,21.0,w,0.0,0.0,9693.59,9693.59,4172.27,2920.54,0.0,2600.78,468.1404,711.45,0.0,1.0,Individual,0.0,0.0,75933.0,3.0,6.0,4.0,5.0,6.0,69281.0,94.0,3.0,4.0,6205.0,56.0,34300.0,2.0,1.0,3.0,9.0,4467.0,6695.0,48.1,0.0,0.0,90.0,59.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,2.0,4.0,4.0,9.0,11.0,12.0,2.0,17.0,0.0,0.0,0.0,7.0,85.7,25.0,0.0,0.0,112540.0,75933.0,12900.0,78240.0,N,N,high_risk
13500.0,0.1612,475.43,MORTGAGE,115000.0,Source Verified,n,36.63,0.0,0.0,13.0,0.0,21232.0,19.0,w,8867.45,8867.45,7594.79,7594.79,4632.55,2962.24,0.0,0.0,0.0,-475.43,0.0,1.0,Individual,0.0,0.0,723960.0,4.0,4.0,3.0,4.0,3.0,97918.0,81.0,0.0,2.0,10023.0,75.0,32400.0,2.0,1.0,2.0,7.0,55689.0,8778.0,70.1,0.0,0.0,51.0,109.0,20.0,3.0,2.0,23.0,4.0,1.0,5.0,6.0,6.0,6.0,10.0,7.0,7.0,6.0,13.0,0.0,0.0,0.0,4.0,94.7,16.7,0.0,0.0,772301.0,119150.0,29400.0,134489.0,N,N,high_risk
4000.0,0.1524,139.14,RENT,40000.0,Not Verified,n,36.21,1.0,2.0,18.0,0.0,9856.0,66.0,w,0.0,0.0,1527.15,1527.15,922.56,604.59,0.0,0.0,0.0,139.14,0.0,1.0,Individual,0.0,0.0,196206.0,1.0,4.0,1.0,3.0,10.0,186350.0,84.0,2.0,2.0,3469.0,70.0,22700.0,4.0,1.0,6.0,5.0,10900.0,4874.0,60.7,0.0,0.0,155.0,325.0,2.0,2.0,4.0,10.0,5.0,2.0,4.0,8.0,5.0,5.0,39.0,14.0,23.0,8.0,18.0,0.0,0.0,1.0,3.0,93.9,40.0,0.0,0.0,185672.0,196206.0,12400.0,162972.0,N,N,high_risk
9000.0,0.0819,282.82,MORTGAGE,100000.0,Source Verified,n,23.15,0.0,0.0,16.0,0.0,16094.0,41.0,w,0.0,0.0,3955.38,3955.38,3240.86,714.52,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,137095.0,1.0,5.0,1.0,3.0,9.0,22637.0,56.0,1.0,1.0,465.0,51.0,35100.0,1.0,0.0,0.0,4.0,8568.0,3758.0,16.5,0.0,0.0,153.0,293.0,3.0,3.0,3.0,3.0,20.0,0.0,2.0,8.0,3.0,9.0,21.0,10.0,17.0,8.0,16.0,0.0,0.0,0.0,2.0,97.5,33.3,0.0,0.0,197980.0,38731.0,4500.0,40630.0,N,N,high_risk
35000.0,0.1612,853.37,MORTGAGE,298000.0,Not Verified,n,14.77,0.0,0.0,25.0,0.0,37588.0,35.0,w,33410.7,33410.7,10209.12,10209.12,1589.3,8619.82,0.0,0.0,0.0,853.37,0.0,1.0,Individual,0.0,4345.0,504908.0,2.0,3.0,2.0,3.0,12.0,76952.0,75.0,5.0,6.0,7808.0,59.0,73200.0,5.0,0.0,5.0,9.0,21953.0,30116.0,49.4,0.0,0.0,65.0,412.0,2.0,2.0,3.0,2.0,11.0,2.0,12.0,15.0,14.0,15.0,8.0,21.0,24.0,15.0,25.0,0.0,0.0,0.0,7.0,85.7,50.0,0.0,0.0,557535.0,114540.0,59500.0,99335.0,N,N,high_risk
31900.0,0.124,716.07,MORTGAGE,120000.0,Source Verified,n,14.28,0.0,0.0,9.0,0.0,99027.0,22.0,w,0.0,0.0,6422.65,6422.65,3625.2,2797.45,0.0,0.0,0.0,716.07,0.0,1.0,Individual,0.0,0.0,109991.0,0.0,1.0,0.0,1.0,18.0,10964.0,55.0,0.0,3.0,11173.0,53.0,133900.0,1.0,0.0,0.0,4.0,12221.0,31831.0,53.3,0.0,0.0,148.0,207.0,15.0,15.0,1.0,15.0,18.0,0.0,6.0,7.0,6.0,11.0,4.0,8.0,17.0,7.0,9.0,0.0,0.0,0.0,0.0,95.5,0.0,0.0,0.0,153900.0,109991.0,68200.0,20000.0,N,N,high_risk
17000.0,0.1308,387.5,OWN,55000.0,Not Verified,n,22.56,0.0,1.0,10.0,0.0,9968.0,23.0,w,0.0,0.0,4250.15,4250.15,2349.47,1900.68,0.0,0.0,0.0,387.5,0.0,1.0,Individual,0.0,0.0,33077.0,2.0,3.0,1.0,2.0,2.0,23109.0,75.0,2.0,2.0,6525.0,48.0,38800.0,1.0,2.0,2.0,4.0,3308.0,28832.0,25.7,0.0,0.0,139.0,133.0,4.0,2.0,0.0,4.0,1.0,0.0,5.0,5.0,7.0,13.0,6.0,7.0,17.0,5.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,69549.0,33077.0,38800.0,30749.0,N,N,high_risk
9100.0,0.16949999999999998,324.22,RENT,75000.0,Source Verified,n,8.14,1.0,1.0,6.0,0.0,1989.0,15.0,w,7415.2,7415.2,4182.07,4182.07,1684.8,2497.27,0.0,0.0,0.0,424.22,0.0,1.0,Individual,0.0,0.0,11901.0,3.0,2.0,0.0,0.0,53.0,9912.0,41.0,4.0,5.0,485.0,42.0,4000.0,0.0,0.0,1.0,5.0,1984.0,660.0,67.0,0.0,0.0,186.0,79.0,3.0,3.0,0.0,3.0,6.0,2.0,3.0,4.0,3.0,6.0,7.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,4.0,76.9,33.3,0.0,0.0,28200.0,11901.0,2000.0,24200.0,N,N,high_risk
20800.0,0.17739999999999997,525.25,RENT,45000.0,Not Verified,n,18.29,0.0,0.0,7.0,0.0,14953.0,8.0,w,0.0,0.0,6467.39,6467.39,1498.42,2157.83,0.0,2811.14,506.0052,0.0,0.0,1.0,Individual,0.0,0.0,23540.0,0.0,2.0,2.0,2.0,7.0,8587.0,78.0,1.0,1.0,6415.0,54.0,33000.0,1.0,0.0,1.0,3.0,3363.0,18047.0,45.3,0.0,0.0,9.0,188.0,9.0,7.0,0.0,9.0,7.0,0.0,4.0,4.0,5.0,6.0,2.0,5.0,6.0,4.0,7.0,0.0,0.0,0.0,3.0,100.0,40.0,0.0,0.0,43995.0,23540.0,33000.0,10995.0,N,N,high_risk
12000.0,0.1524,287.0,MORTGAGE,98000.0,Source Verified,n,19.85,0.0,0.0,13.0,0.0,9974.0,31.0,w,0.0,0.0,2839.9,2839.9,270.91,866.93,0.0,1702.06,306.3708,0.0,0.0,1.0,Individual,0.0,0.0,238837.0,1.0,7.0,1.0,3.0,4.0,42136.0,77.0,0.0,1.0,5063.0,65.0,23000.0,1.0,2.0,4.0,6.0,18372.0,6807.0,41.0,0.0,0.0,257.0,252.0,21.0,4.0,4.0,21.0,8.0,4.0,2.0,3.0,3.0,4.0,16.0,5.0,11.0,3.0,13.0,0.0,0.0,0.0,2.0,77.8,66.7,0.0,0.0,266312.0,52110.0,16500.0,54770.0,N,N,high_risk
15950.0,0.2305,450.1,RENT,146000.0,Not Verified,n,19.16,0.0,0.0,7.0,0.0,4939.0,17.0,w,0.0,0.0,4240.27,4240.27,591.69,1188.29,0.0,2460.29,442.8522,0.0,0.0,1.0,Individual,0.0,12503.0,99838.0,2.0,3.0,2.0,3.0,6.0,94899.0,63.0,1.0,1.0,4939.0,64.0,6900.0,1.0,6.0,2.0,4.0,16640.0,61.0,98.8,0.0,0.0,116.0,189.0,3.0,3.0,0.0,51.0,6.0,0.0,1.0,1.0,1.0,3.0,11.0,4.0,6.0,1.0,7.0,0.0,0.0,0.0,3.0,82.4,100.0,0.0,0.0,123661.0,99838.0,5000.0,116761.0,N,N,high_risk
12000.0,0.2305,464.83,MORTGAGE,75000.0,Not Verified,n,25.74,1.0,0.0,12.0,0.0,9030.0,81.0,w,0.0,0.0,8336.21,8336.21,4982.52,3353.69,0.0,0.0,0.0,464.83,0.0,1.0,Individual,0.0,0.0,374644.0,1.0,4.0,2.0,6.0,3.0,50200.0,67.0,1.0,4.0,3725.0,63.0,15300.0,3.0,8.0,2.0,11.0,31220.0,3505.0,63.1,0.0,0.0,122.0,181.0,8.0,3.0,4.0,17.0,8.0,5.0,3.0,7.0,3.0,6.0,64.0,7.0,13.0,7.0,12.0,0.0,0.0,0.0,3.0,90.1,66.7,0.0,0.0,404119.0,59230.0,9500.0,63819.0,N,N,high_risk
16000.0,0.28800000000000003,668.76,RENT,140000.0,Not Verified,n,20.46,1.0,0.0,14.0,0.0,9480.0,45.0,w,0.0,0.0,9579.95,9579.95,3461.09,3869.67,0.0,2249.19,404.8542,668.76,0.0,1.0,Individual,0.0,0.0,93213.0,2.0,10.0,3.0,9.0,6.0,83733.0,73.0,1.0,1.0,3582.0,76.0,10000.0,1.0,0.0,1.0,10.0,6658.0,520.0,94.8,1.0,0.0,245.0,72.0,5.0,5.0,0.0,5.0,8.0,1.0,4.0,4.0,4.0,4.0,40.0,4.0,4.0,4.0,14.0,0.0,0.0,1.0,4.0,82.2,100.0,0.0,0.0,110370.0,93213.0,10000.0,100370.0,N,N,high_risk
11000.0,0.17739999999999997,396.25,RENT,56000.0,Source Verified,n,30.84,0.0,0.0,22.0,0.0,10659.0,26.0,w,0.0,0.0,5536.67,5536.67,3509.08,2027.59,0.0,0.0,0.0,396.25,0.0,1.0,Individual,0.0,55.0,82788.0,1.0,7.0,1.0,3.0,5.0,72129.0,89.0,3.0,5.0,3348.0,74.0,31000.0,0.0,0.0,2.0,8.0,3763.0,66.0,99.3,0.0,0.0,77.0,77.0,7.0,5.0,0.0,10.0,5.0,0.0,4.0,7.0,4.0,4.0,10.0,15.0,16.0,7.0,22.0,0.0,0.0,0.0,4.0,96.2,100.0,0.0,0.0,111765.0,82788.0,8900.0,80765.0,N,N,high_risk
15425.0,0.1524,368.91,RENT,222000.0,Source Verified,n,3.03,0.0,2.0,12.0,1.0,0.0,26.0,w,0.0,0.0,6182.99,6182.99,2068.3,1823.46,0.0,2291.23,412.4214,370.0,0.0,1.0,Individual,0.0,0.0,65348.0,2.0,2.0,1.0,1.0,5.0,65348.0,77.0,2.0,7.0,0.0,17.0,30200.0,3.0,2.0,4.0,8.0,5446.0,11900.0,0.0,0.0,0.0,180.0,160.0,6.0,5.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,9.0,6.0,10.0,20.0,0.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,95543.0,65348.0,11900.0,65343.0,N,N,high_risk
5000.0,0.1524,173.92,RENT,45000.0,Source Verified,n,27.6,0.0,0.0,7.0,0.0,21308.0,17.0,w,0.0,0.0,1824.1,1824.1,554.71,646.58,0.0,622.81,112.1058,50.0,0.0,1.0,Individual,0.0,99.0,53364.0,2.0,1.0,1.0,2.0,5.0,32056.0,96.0,1.0,4.0,12628.0,71.0,42400.0,0.0,8.0,3.0,6.0,7623.0,10372.0,54.9,0.0,0.0,261.0,93.0,5.0,5.0,0.0,93.0,5.0,0.0,1.0,6.0,1.0,1.0,9.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,75695.0,53364.0,23000.0,33295.0,N,N,high_risk
40000.0,0.0819,1256.97,RENT,85000.0,Not Verified,n,27.09,0.0,2.0,9.0,0.0,14931.0,13.0,w,0.0,0.0,11191.53,11191.53,2307.79,2748.03,0.0,6135.71,1104.4278,300.0,0.0,1.0,Individual,0.0,0.0,70301.0,2.0,2.0,1.0,2.0,2.0,55370.0,98.0,1.0,1.0,4293.0,67.0,30900.0,0.0,0.0,2.0,3.0,7811.0,13413.0,49.6,0.0,0.0,150.0,142.0,6.0,2.0,0.0,6.0,2.0,0.0,6.0,7.0,6.0,8.0,3.0,7.0,10.0,7.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,98298.0,70301.0,26600.0,67398.0,N,N,high_risk
4000.0,0.1862,145.86,RENT,30000.0,Source Verified,n,21.28,2.0,1.0,5.0,0.0,4125.0,24.0,w,0.0,0.0,2475.48,2475.48,1597.28,878.2,0.0,0.0,0.0,145.86,0.0,1.0,Individual,0.0,75.0,11000.0,2.0,1.0,1.0,1.0,11.0,6875.0,74.0,2.0,2.0,1903.0,71.0,6300.0,0.0,0.0,1.0,3.0,2200.0,1878.0,55.3,0.0,0.0,162.0,233.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,3.0,3.0,12.0,6.0,4.0,17.0,3.0,5.0,0.0,0.0,1.0,3.0,78.3,66.7,0.0,0.0,15595.0,11000.0,4200.0,9295.0,N,N,high_risk
